loc_nombre,loc_cpostal,prv_nombre
Colonia Juan Jose Iramain,4147,Tucuman
Colonia La Bonaria,4178,Tucuman
Colonia La Ortiz,4178,Tucuman
Colonia La Roca,4178,Tucuman
Colonia Lolita Norte,4182,Tucuman
Colonia Los Chasales,4105,Tucuman
Colonia Los Hills,4101,Tucuman
Colonia Maria Elena,4129,Tucuman
Colonia Marull,4152,Tucuman
Colonia Mercedes,4178,Tucuman
Colonia Mistol,4178,Tucuman
Colonia Monteros,4178,Tucuman
Colonia Naschi,4152,Tucuman
Colonia Nro 2,4187,Tucuman
Colonia Nueva Trinidad,4152,Tucuman
Colonia Pacara,4132,Tucuman
Colonia Pedro Leon Cornet,4147,Tucuman
Colonia San Luis,4178,Tucuman
Colonia San Miguel,4178,Tucuman
Colonia San Ramon,4101,Tucuman
Colonia Santa Catalina,4142,Tucuman
Colonia Santa Clara,4132,Tucuman
Colonia Santa Lucia,4132,Tucuman
Colonia Santa Marina,4142,Tucuman
Colonia Santa Rita,4178,Tucuman
Colonia Santa Rita,4132,Tucuman
Colonia Sarmiento,4101,Tucuman
Colonia Sobrecasa,4168,Tucuman
Colonia Tacapunco,4105,Tucuman
Comuna La Esperanza,4103,Tucuman
Concepcion,4119,Tucuman
Concepcion,4146,Tucuman
Condor Huasi,4115,Tucuman
Consimo,4174,Tucuman
Cooperativa Agronomica,4119,Tucuman
Coromama,4119,Tucuman
Corona,4174,Tucuman
Corral Blanco,4137,Tucuman
Corral Grande,4137,Tucuman
Corral Viejo,4124,Tucuman
Cortaderal,4111,Tucuman
Cortaderas,4195,Tucuman
Cortaderas,4153,Tucuman
Cortaderas,4111,Tucuman
Cossio,4119,Tucuman
Costa Arroyo Esquina,4111,Tucuman
Costa Del Rio Seco,4149,Tucuman
Costilla,4142,Tucuman
Criollas,4122,Tucuman
Cruz Alta,4178,Tucuman
Cruz De Abajo,4119,Tucuman
Cruz Del Norte Estacion Fcgm,4178,Tucuman
Cuatro Gatos,4107,Tucuman
Cuatro Sauces,4105,Tucuman
Cuchillas,4101,Tucuman
Cuesta De Chilca,4146,Tucuman
Cuesta De La Chilca,4153,Tucuman
Curva De Los Vegas,4105,Tucuman
Delfin Gallo,4117,Tucuman
Descanso,4119,Tucuman
Desmonte,4119,Tucuman
Desmonte,4122,Tucuman
Dique Escaba,4158,Tucuman
Dolavon,4161,Tucuman
Domingo Millan,4161,Tucuman
Donato Alvarez,4161,Tucuman
Dos Pozos,4176,Tucuman
Durazno,4242,Tucuman
Duraznos Blancos,4135,Tucuman
El Aguilar,4168,Tucuman
El Alpizar,4124,Tucuman
El Antigal,4137,Tucuman
El Arbolar,4141,Tucuman
El Arbolito,4187,Tucuman
El Arenal,4166,Tucuman
El Arenal,4124,Tucuman
El Arqueal,4137,Tucuman
El Aserradero,4119,Tucuman
El Aserradero,4117,Tucuman
El Atacal,4119,Tucuman
El Atacat,4168,Tucuman
El Azul,4119,Tucuman
El Bañado,4176,Tucuman
El Bañado,4141,Tucuman
El Bachi,4187,Tucuman
El Bagual,4178,Tucuman
El Bajo,4164,Tucuman
El Barco,4119,Tucuman
El Barranquero,4176,Tucuman
El Barrialito,4119,Tucuman
El Batiruano,4158,Tucuman
El Boyero,4124,Tucuman
El Bracho,4111,Tucuman
El Brete,4124,Tucuman
El Cadillal,4103,Tucuman
El Cadillal,4124,Tucuman
El Cajon,4119,Tucuman
El Campo,4176,Tucuman
El Carbon,4184,Tucuman
El Cardenal,4178,Tucuman
El Carmen,4128,Tucuman
El Carmen,4113,Tucuman
El Carmen,4128,Tucuman
El Carmen,4157,Tucuman
El Carmen,4137,Tucuman
El Carmen Puente Alto,4178,Tucuman
El Carrizal,4141,Tucuman
El Casial,4137,Tucuman
El Casialito,4137,Tucuman
El Castoral,4119,Tucuman
El Castoral,4168,Tucuman
El Catorce,4105,Tucuman
El Cebil,4152,Tucuman
El Cedro,4122,Tucuman
El Ceibal,4153,Tucuman
El Ceibal,4105,Tucuman
El Ceibal,4168,Tucuman
El Ceibal,4128,Tucuman
El Cercado,4142,Tucuman
El Cevilar,4178,Tucuman
El Cevilar Colombres,4111,Tucuman
El Chañar,4117,Tucuman
El Chilcar,4172,Tucuman
El Chorro,4119,Tucuman
El Chorro,4124,Tucuman
El Churqui,4119,Tucuman
El Churqui,4158,Tucuman
El Churquis,4142,Tucuman
El Cochuchal,4117,Tucuman
El Colcolar,4162,Tucuman
El Colmenar,4101,Tucuman
El Corralito,4158,Tucuman
El Cortaderal,4168,Tucuman
El Corte,4178,Tucuman
El Cruce,4119,Tucuman
El Cruce,4178,Tucuman
El Cruce,4132,Tucuman
El Cuadro,4178,Tucuman
El Cuarteadero,4103,Tucuman
El Divisadero,4158,Tucuman
El Duraznillo,4105,Tucuman
El Duraznito,4162,Tucuman
El Duraznito,4103,Tucuman
El Durazno,4113,Tucuman
El Durazno,4174,Tucuman
El Espinal,4137,Tucuman
El Espinillo,4117,Tucuman
El Establo,4119,Tucuman
El Frasquillo,4119,Tucuman
El Guardamonte,4113,Tucuman
El Guayacan,4178,Tucuman
El Huaico,4142,Tucuman
El Indio,4142,Tucuman
El Infiernillo,4137,Tucuman
El Interes,4119,Tucuman
El Jardin,4119,Tucuman
El Jardin,4162,Tucuman
El Jardin,4172,Tucuman
El Junquillar,4124,Tucuman
El Lamedero,4158,Tucuman
El Lamedero,4137,Tucuman
El Lamparazo,4137,Tucuman
El Manantial,4105,Tucuman
El Matadero,4132,Tucuman
El Matal,4119,Tucuman
El Melon,4178,Tucuman
El Milagro,4151,Tucuman
El Milagro,4124,Tucuman
El Mistol,4176,Tucuman
El Mistol,4124,Tucuman
El Mistolar,4174,Tucuman
El Mojon,4117,Tucuman
El Mojon,4178,Tucuman
El Molino,4149,Tucuman
El Molino,4158,Tucuman
El Molino,4124,Tucuman
El Mollar,4115,Tucuman
El Mollar,4174,Tucuman
El Mollar,4135,Tucuman
El Mollar,4124,Tucuman
El Molle,4137,Tucuman
El Molle Viejo,4137,Tucuman
El Morado,4119,Tucuman
El Moyar,4168,Tucuman
El Mutul,4101,Tucuman
El Naranjal,4142,Tucuman
El Naranjito,4119,Tucuman
El Naranjito,4115,Tucuman
El Naranjo,4117,Tucuman
El Naranjo,4113,Tucuman
El Nial,4176,Tucuman
El Nogal,4161,Tucuman
El Nogalar,4135,Tucuman
El Nogalito,4105,Tucuman
El Obraje,4119,Tucuman
El Obraje,4129,Tucuman
El Ojo,4122,Tucuman
El Once,4119,Tucuman
El Pabellon,4137,Tucuman
El Pajal,4178,Tucuman
El Palancho,4176,Tucuman
El Palcara,4151,Tucuman
El Palomar,4187,Tucuman
El Palomar,4186,Tucuman
El Paraiso,4117,Tucuman
El Paraiso,4242,Tucuman
El Paso,4141,Tucuman
El Pavon,4115,Tucuman
El Payanal,4137,Tucuman
El Pelado,4103,Tucuman
El Pelado,4124,Tucuman
El Pelado De Paranillo,4124,Tucuman
El Pila,4162,Tucuman
El Polear,4161,Tucuman
El Polear,4172,Tucuman
El Portezuelo,4117,Tucuman
El Porvenir,4119,Tucuman
El Porvenir,4151,Tucuman
El Porvenir,4162,Tucuman
El Porvenir,4124,Tucuman
El Potrerillo,4149,Tucuman
El Potrerillo,4137,Tucuman
El Potrero,4146,Tucuman
El Potrero,4124,Tucuman
El Pozo,4137,Tucuman
El Pozo,4124,Tucuman
El Prado,4184,Tucuman
El Puerto,4178,Tucuman
El Puestito,4119,Tucuman
El Puestito,4242,Tucuman
El Puestito,4124,Tucuman
El Puesto,4149,Tucuman
El Puesto,4178,Tucuman
El Puesto Del Medio,4187,Tucuman
El Quebrachal,4124,Tucuman
El Quebrachito,4242,Tucuman
El Quimil,4178,Tucuman
El Remate,4195,Tucuman
El Rincon,4186,Tucuman
El Rincon,4157,Tucuman
El Rodeo,4119,Tucuman
El Rodeo,4176,Tucuman
El Rodeo,4155,Tucuman
El Rodeo,4174,Tucuman
El Rosario,4113,Tucuman
El Sauzal,4151,Tucuman
El Sauzal,4176,Tucuman
El Sesteadero,4242,Tucuman
El Siambon,4105,Tucuman
El Sinquial,4119,Tucuman
El Suncal,4124,Tucuman
El Sunchal,4119,Tucuman
El Suncho,4164,Tucuman
El Suncho,4115,Tucuman
El Tajamar,4119,Tucuman
El Talar,4178,Tucuman
El Talar,4124,Tucuman
El Timbo,4101,Tucuman
El Tipal,4119,Tucuman
El Tiro Argentino,4103,Tucuman
El Tobar,4172,Tucuman
El Toro,4137,Tucuman
El Tostado,4242,Tucuman
El Triunfo,4119,Tucuman
El Tropezon,4132,Tucuman
El Tuscal,4157,Tucuman
El Vallecito,4176,Tucuman
El Zanjon,4101,Tucuman
El Zapallar,4119,Tucuman
El Zauzal,4124,Tucuman
Embalse El Cadillal,4122,Tucuman
Embalse Rio Hondo,4176,Tucuman
Empalme Agua Dulce,4178,Tucuman
Encrucijada,4242,Tucuman
Ensenada,4174,Tucuman
Entre Rios,4166,Tucuman
Entre Rios,4113,Tucuman
Entre Rios,4174,Tucuman
Escaba,4158,Tucuman
Escaba De Abajo,4158,Tucuman
Escaba De Arriba,4158,Tucuman
Escobas,4159,Tucuman
Escuela,4142,Tucuman
Escuela,4105,Tucuman
Escuela 1,4168,Tucuman
Escuela 1 Junta,4168,Tucuman
Escuela 100,4132,Tucuman
Escuela 101,4142,Tucuman
Escuela 102,4168,Tucuman
Escuela 103,4168,Tucuman
Escuela 104,4168,Tucuman
Escuela 105,4168,Tucuman
Escuela 106,4178,Tucuman
Escuela 107,4101,Tucuman
Escuela 108,4178,Tucuman
Escuela 109,4178,Tucuman
Escuela 11,4168,Tucuman
Escuela 110,4178,Tucuman
Escuela 111,4178,Tucuman
Escuela 112,4187,Tucuman
Escuela 113,4105,Tucuman
Escuela 114,4168,Tucuman
Escuela 115,4146,Tucuman
Escuela 116,4172,Tucuman
Escuela 118,4187,Tucuman
Escuela 118,4146,Tucuman
Escuela 12,4128,Tucuman
Escuela 12 De Octubre,4178,Tucuman
Escuela 121,4142,Tucuman
Escuela 122,4168,Tucuman
Escuela 123,4176,Tucuman
Escuela 124,4132,Tucuman
Escuela 125,4162,Tucuman
Escuela 126,4172,Tucuman
Escuela 128,4124,Tucuman
Escuela 129,4172,Tucuman
Escuela 13,4142,Tucuman
Escuela 130,4128,Tucuman
Escuela 131,4172,Tucuman
Escuela 132,4168,Tucuman
Escuela 133,4172,Tucuman
Escuela 134,4172,Tucuman
Escuela 135,4142,Tucuman
Escuela 137,4152,Tucuman
Escuela 138,4158,Tucuman
Escuela 139,4142,Tucuman
Escuela 14,4142,Tucuman
Escuela 140,4152,Tucuman
Escuela 141,4178,Tucuman
Escuela 142,4178,Tucuman
Escuela 143,4142,Tucuman
Escuela 144,4142,Tucuman
Escuela 145,4168,Tucuman
Escuela 146,4168,Tucuman
Escuela 147,4168,Tucuman
Escuela 148,4142,Tucuman
Escuela 149,4187,Tucuman
Escuela 15,4172,Tucuman
Escuela 150,4187,Tucuman
Escuela 151,4176,Tucuman
Escuela 152,4187,Tucuman
Escuela 153,4168,Tucuman
Escuela 154,4132,Tucuman
Escuela 156,4168,Tucuman
Escuela 157,4168,Tucuman
Escuela 158,4176,Tucuman
Escuela 159,4162,Tucuman
Escuela 16,4172,Tucuman
Escuela 160,4132,Tucuman
Escuela 162,4172,Tucuman
Escuela 163,4101,Tucuman
Escuela 164,4101,Tucuman
Escuela 165,4142,Tucuman
Escuela 166,4187,Tucuman
Escuela 167,4187,Tucuman
Escuela 168,4146,Tucuman
Escuela 17,4146,Tucuman
Escuela 170,4124,Tucuman
Escuela 171,4124,Tucuman
Escuela 172,4176,Tucuman
Escuela 173,4187,Tucuman
Escuela 174,4168,Tucuman
Escuela 175,4168,Tucuman
Escuela 176,4152,Tucuman
Escuela 177,4187,Tucuman
Escuela 178,4176,Tucuman
Escuela 179,4176,Tucuman
Escuela 18,4146,Tucuman
Escuela 180,4176,Tucuman
Escuela 182,4176,Tucuman
Escuela 183,4172,Tucuman
Escuela 184,4176,Tucuman
Escuela 185,4168,Tucuman
Escuela 186,4146,Tucuman
Escuela 187,4176,Tucuman
Escuela 188,4162,Tucuman
Escuela 189,4176,Tucuman
Escuela 19,4146,Tucuman
Escuela 190,4158,Tucuman
Escuela 191,4176,Tucuman
Escuela 192,4168,Tucuman
Escuela 193,4172,Tucuman
Escuela 194,4168,Tucuman
Escuela 195,4168,Tucuman
Escuela 197,4132,Tucuman
Escuela 198,4172,Tucuman
Escuela 199,4172,Tucuman
Escuela 20,4172,Tucuman
Escuela 200,4132,Tucuman
Escuela 201,4172,Tucuman
Escuela 202,4142,Tucuman
Escuela 203,4172,Tucuman
Escuela 204,4124,Tucuman
Escuela 205,4187,Tucuman
Escuela 206,4132,Tucuman
Escuela 207,4168,Tucuman
Escuela 208,4187,Tucuman
Escuela 209,4168,Tucuman
Escuela 21,4152,Tucuman
Escuela 210,4101,Tucuman
Escuela 211,4187,Tucuman
Escuela 212,4128,Tucuman
Escuela 213,4137,Tucuman
Escuela 214,4124,Tucuman
Escuela 215,4101,Tucuman
Escuela 216,4124,Tucuman
Escuela 217,4137,Tucuman
Escuela 218,4101,Tucuman
Escuela 219,4101,Tucuman
Escuela 22,4137,Tucuman
Escuela 220,4178,Tucuman
Escuela 221,4124,Tucuman
Escuela 222,4128,Tucuman
Escuela 224,4168,Tucuman
Escuela 225,4178,Tucuman
Escuela 226,4168,Tucuman
Escuela 227,4168,Tucuman
Escuela 228,4178,Tucuman
Escuela 229,4168,Tucuman
Escuela 23,4137,Tucuman
Escuela 231,4168,Tucuman
Escuela 232,4168,Tucuman
Escuela 233,4124,Tucuman
Escuela 234,4146,Tucuman
Escuela 235,4168,Tucuman
Escuela 236,4142,Tucuman
Escuela 237,4172,Tucuman
Escuela 238,4168,Tucuman
Escuela 239,4146,Tucuman
Escuela 24,4162,Tucuman
Escuela 241,4172,Tucuman
Escuela 242,4187,Tucuman
Escuela 243,4128,Tucuman
Escuela 244,4162,Tucuman
Escuela 245,4176,Tucuman
Escuela 246,4187,Tucuman
Escuela 247,4128,Tucuman
Escuela 25,4162,Tucuman
Escuela 25 De Mayo,4168,Tucuman
Escuela 250,4187,Tucuman
Escuela 251,4128,Tucuman
Escuela 253,4128,Tucuman
Escuela 254,4128,Tucuman
Escuela 255,4101,Tucuman
Escuela 256,4101,Tucuman
Escuela 257,4132,Tucuman
Escuela 258,4142,Tucuman
Escuela 26,4158,Tucuman
Escuela 260,4128,Tucuman
Escuela 261,4132,Tucuman
Escuela 262,4187,Tucuman
Escuela 263,4158,Tucuman
Escuela 264,4152,Tucuman
Escuela 265,4124,Tucuman
Escuela 266,4172,Tucuman
Escuela 267,4158,Tucuman
Escuela 268,4146,Tucuman
Escuela 269,4172,Tucuman
Escuela 27,4168,Tucuman
Escuela 270,4178,Tucuman
Escuela 272,4168,Tucuman
Escuela 273,4168,Tucuman
Escuela 274,4152,Tucuman
Escuela 275,4187,Tucuman
Escuela 276,4187,Tucuman
Escuela 277,4178,Tucuman
Escuela 278,4187,Tucuman
Escuela 279,4152,Tucuman
Escuela 28,4137,Tucuman
Escuela 280,4152,Tucuman
Escuela 281,4142,Tucuman
Escuela 282,4162,Tucuman
Escuela 283,4178,Tucuman
Escuela 284,4178,Tucuman
Escuela 285,4142,Tucuman
Escuela 286,4172,Tucuman
Escuela 287,4152,Tucuman
Escuela 288,4152,Tucuman
Escuela 289,4152,Tucuman
Escuela 29,4142,Tucuman
Escuela 290,4142,Tucuman
Escuela 291,4178,Tucuman
Escuela 292,4187,Tucuman
Escuela 293,4168,Tucuman
Escuela 294,4162,Tucuman
Escuela 297,4142,Tucuman
Escuela 297,4172,Tucuman
Escuela 298,4132,Tucuman
Escuela 299,4101,Tucuman
Escuela 3,4178,Tucuman
Escuela 30,4187,Tucuman
Escuela 300 La Picada,4101,Tucuman
Escuela 302,4176,Tucuman
Escuela 303,4176,Tucuman
Escuela 306,4176,Tucuman
Escuela 307,4158,Tucuman
Escuela 308,4178,Tucuman
Escuela 309,4124,Tucuman
Escuela 31,4124,Tucuman
Escuela 310,4187,Tucuman
Escuela 311,4105,Tucuman
Escuela 312,4178,Tucuman
Escuela 313,4187,Tucuman
Escuela 314,4187,Tucuman
Escuela 315,4142,Tucuman
Escuela 316,4176,Tucuman
Escuela 317,4172,Tucuman
Escuela 318,4158,Tucuman
Escuela 319,4142,Tucuman
Escuela 320,4152,Tucuman
Escuela 321,4132,Tucuman
Escuela 322,4172,Tucuman
Escuela 323,4168,Tucuman
Escuela 324,4128,Tucuman
Escuela 325,4137,Tucuman
Escuela 326,4187,Tucuman
Escuela 327,4178,Tucuman
Escuela 328,4158,Tucuman
Escuela 329,4178,Tucuman
Escuela 33,4137,Tucuman
Escuela 330,4178,Tucuman
Escuela 331,4187,Tucuman
Escuela 332,4172,Tucuman
Escuela 333,4128,Tucuman
Escuela 334,4178,Tucuman
Escuela 335,4178,Tucuman
Escuela 336,4137,Tucuman
Escuela 337,4137,Tucuman
Escuela 338,4137,Tucuman
Escuela 339,4187,Tucuman
Escuela 34,4187,Tucuman
Escuela 340,4137,Tucuman
Escuela 341,4124,Tucuman
Escuela 342,4137,Tucuman
Escuela 343,4176,Tucuman
Escuela 344,4187,Tucuman
Escuela 345,4172,Tucuman
Escuela 346,4176,Tucuman
Escuela 347,4187,Tucuman
Escuela 348,4128,Tucuman
Escuela 349,4124,Tucuman
Escuela 35,4142,Tucuman
Escuela 350,4101,Tucuman
Escuela 352,4158,Tucuman
Escuela 353,4187,Tucuman
Escuela 354,4168,Tucuman
Escuela 355,4162,Tucuman
Escuela 356,4132,Tucuman
Escuela 356,4124,Tucuman
Escuela 357,4137,Tucuman
Escuela 36,4172,Tucuman
Escuela 361,4142,Tucuman
Escuela 362,4124,Tucuman
Escuela 363,4162,Tucuman
Escuela 364,4168,Tucuman
Escuela 365,4146,Tucuman
Escuela 366,4187,Tucuman
Escuela 368,4187,Tucuman
Escuela 369,4187,Tucuman
Escuela 37,4137,Tucuman
Escuela 370,4168,Tucuman
Escuela 371,4137,Tucuman
Escuela 373,4132,Tucuman
Escuela 374,4137,Tucuman
Escuela 375,4187,Tucuman
Escuela 376,4158,Tucuman
Escuela 379,4137,Tucuman
Escuela 38,4137,Tucuman
Escuela 380,4142,Tucuman
Escuela 385,4124,Tucuman
Escuela 386,4187,Tucuman
Escuela 387,4146,Tucuman
Escuela 389,4124,Tucuman
Escuela 39,4128,Tucuman
Escuela 390,4137,Tucuman
Escuela 391,4172,Tucuman
Escuela 392,4124,Tucuman
Escuela 393,4101,Tucuman
Escuela 4,4187,Tucuman
Escuela 41,4172,Tucuman
Escuela 42,4124,Tucuman
Escuela 43,4172,Tucuman
Escuela 44,4124,Tucuman
Escuela 45,4124,Tucuman
Escuela 47,4124,Tucuman
Escuela 48,4101,Tucuman
Escuela 5,4187,Tucuman
Escuela 50,4137,Tucuman
Escuela 51,4128,Tucuman
Escuela 52,4168,Tucuman
Escuela 53,4142,Tucuman
Escuela 55,4172,Tucuman
Escuela 56,4178,Tucuman
Escuela 57,4187,Tucuman
Escuela 59,4101,Tucuman
Escuela 6,4146,Tucuman
Escuela 60,4187,Tucuman
Escuela 61,4187,Tucuman
Escuela 62,4187,Tucuman
Escuela 63,4132,Tucuman
Escuela 64,4152,Tucuman
Escuela 65,4146,Tucuman
Escuela 66,4152,Tucuman
Escuela 67,4152,Tucuman
Escuela 68,4172,Tucuman
Escuela 69,4158,Tucuman
Escuela 7,4187,Tucuman
Escuela 70,4101,Tucuman
Escuela 72,4176,Tucuman
Escuela 73,4162,Tucuman
Escuela 74,4176,Tucuman
Escuela 75,4176,Tucuman
Escuela 76,4178,Tucuman
Escuela 77,4168,Tucuman
Escuela 78,4168,Tucuman
Escuela 79,4168,Tucuman
Escuela 80,4168,Tucuman
Escuela 81,4168,Tucuman
Escuela 82,4168,Tucuman
Escuela 83,4187,Tucuman
Escuela 84,4172,Tucuman
Escuela 85,4146,Tucuman
Escuela 86,4178,Tucuman
Escuela 88,4132,Tucuman
Escuela 89,4162,Tucuman
Escuela 9,4178,Tucuman
Escuela 90,4176,Tucuman
Escuela 91,4187,Tucuman
Escuela 92,4176,Tucuman
Escuela 93,4172,Tucuman
Escuela 94,4172,Tucuman
Escuela 95,4172,Tucuman
Escuela 96,4176,Tucuman
Escuela 97,4172,Tucuman
Escuela 99,4172,Tucuman
Escuela Adolfo Alsina,4187,Tucuman
Escuela Agueda De Posse,4172,Tucuman
Escuela Alberto Soldati,4187,Tucuman
Escuela Alejandro Heredia,4168,Tucuman
Escuela Alfonsina Storni,4152,Tucuman
Escuela Almafuerte,4178,Tucuman
Escuela Almirante Brown,4146,Tucuman
Escuela Alvarez Condarco,4187,Tucuman
Escuela Angel Padilla,4168,Tucuman
Escuela Antonio Medina,4105,Tucuman
Escuela Araoz Alfaro,4172,Tucuman
Escuela Arenales,4178,Tucuman
Escuela Batalla De Tucuman,4168,Tucuman
Escuela Blas Parera,4178,Tucuman
Escuela Cacique Manamico,4168,Tucuman
Escuela Campamento El Plumeril,4187,Tucuman
Escuela Cap Candelaria,4187,Tucuman
Escuela Cap Diego Fco Pereyra,4176,Tucuman
Escuela Capitan Gaspar De Medi,4101,Tucuman
Escuela Carlos Pellegrini,4152,Tucuman
Escuela Caupolican Molina,4187,Tucuman
Escuela Cnel Geronimo Helguera,4172,Tucuman
Escuela Cnel Ignacio Murga,4137,Tucuman
Escuela Congresales Tucumanos,4132,Tucuman
Escuela Cornelio Saavedra,4172,Tucuman
Escuela Coronel Roca,4178,Tucuman
Escuela Cristobal Colon,4176,Tucuman
Escuela De Manualidades,4128,Tucuman
Escuela De Manualidades Ouanta,4128,Tucuman
Escuela Dean Salcedo,4128,Tucuman
Escuela Diego De Villafañe,4187,Tucuman
Escuela Domingo Garcia,4152,Tucuman
Escuela E Canton,4128,Tucuman
Escuela E De Lucas,4178,Tucuman
Escuela Ee Uu,4101,Tucuman
Escuela Estanislao Zeballos,4168,Tucuman
Escuela F N Laprida,4128,Tucuman
Escuela F Nogues,4128,Tucuman
Escuela Florencio Varela,4146,Tucuman
Escuela Fortunata Garcia,4101,Tucuman
Escuela Fray M Esquiu,4142,Tucuman
Escuela G De Vega,4178,Tucuman
Escuela Gdor Lopez,4124,Tucuman
Escuela Gob Jose Manuel Silva,4137,Tucuman
Escuela Gobernador Miguel Nogu,4168,Tucuman
Escuela Gomez,4172,Tucuman
Escuela Granaderos De San Mart,4105,Tucuman
Escuela Granillo,4168,Tucuman
Escuela Gregoria Lamadrid,4146,Tucuman
Escuela Guido Spano,4178,Tucuman
Escuela Guillermina Moreira,4132,Tucuman
Escuela Hernan Miraval,4124,Tucuman
Escuela Ibatin,4142,Tucuman
Escuela Ignacio Bas,4168,Tucuman
Escuela Ignacio Colombres,4128,Tucuman
Escuela Ing Bertre,4128,Tucuman
Escuela Ingeniero Bascary,4178,Tucuman
Escuela J Castellano,4142,Tucuman
Escuela J J Thames,4124,Tucuman
Escuela Joaquin V Gonzalez,4162,Tucuman
Escuela Jose Colombres,4178,Tucuman
Escuela Jose Posse,4178,Tucuman
Escuela Juan Jose Paso,4124,Tucuman
Escuela Juana Manso,4178,Tucuman
Escuela L Blanco,4128,Tucuman
Escuela La Asuncion,4168,Tucuman
Escuela Leo Huasi,4187,Tucuman
Escuela Lopez Mañar,4172,Tucuman
Escuela Lopez Y Planes,4172,Tucuman
Escuela Lugones,4172,Tucuman
Escuela Luis Gianneo,4152,Tucuman
Escuela M Ariza,4142,Tucuman
Escuela M De Pueyrredon,4168,Tucuman
Escuela Malvinas,4128,Tucuman
Escuela Manuel Borda,4142,Tucuman
Escuela Manuel Cossio,4187,Tucuman
Escuela Manuel Domingo Bassail,4146,Tucuman
Escuela Manuel Savio,4128,Tucuman
Escuela Manuela Pedraza,4137,Tucuman
Escuela Mariano Salas,4187,Tucuman
Escuela Mario Bravo,4162,Tucuman
Escuela Matienzo,4172,Tucuman
Escuela Mercedes Pacheco,4146,Tucuman
Escuela Miguel Azcuenaga,4101,Tucuman
Escuela Miguel Cervantes,4101,Tucuman
Escuela Monte Grande,4132,Tucuman
Escuela N Vergara,4178,Tucuman
Escuela Olegario Andrade,4162,Tucuman
Escuela Otilde De Toro,4105,Tucuman
Escuela P De Mendoza,4168,Tucuman
Escuela Pedro Araoz,4187,Tucuman
Escuela Pedro Echeverry,4168,Tucuman
Escuela Pedro Medrano,4162,Tucuman
Escuela Puestito De Arriba,4187,Tucuman
Escuela R J Freyre,4178,Tucuman
Escuela R Rojas,4168,Tucuman
Escuela Ramon Carrillo,4101,Tucuman
Escuela Salvador Alonso,4187,Tucuman
Escuela Santiago Gallo,4178,Tucuman
Escuela Sargento Cabral,4178,Tucuman
Escuela Tambor De Tacuari,4142,Tucuman
Escuela V Generala,4158,Tucuman
Escuela Velez Sarsfield,4132,Tucuman
Escuela W Posse,4178,Tucuman
Espiadero,4137,Tucuman
Esquina,4176,Tucuman
Esquina,4176,Tucuman
Esquina,4111,Tucuman
Esquina Del Llano,4111,Tucuman
Esquina Del Valle,4137,Tucuman
Esquina Norte,4132,Tucuman
Establecimiento Esquina,4111,Tucuman
Establecimiento Las Colonias,4115,Tucuman
Estacion Araoz,4178,Tucuman
Estacion De Zootecnia B,4000,Tucuman
Estacion Experimental Agricola,4101,Tucuman
Estacion Superior Agricola,4101,Tucuman
Estancia El Diamante,4119,Tucuman
Estancia La Princesa,4168,Tucuman
Estancia Suri Yaco,4174,Tucuman
Estanque,4124,Tucuman
Fagsa,4105,Tucuman
Falda De Arcadia,4157,Tucuman
Famailla,4132,Tucuman
Favorina,4115,Tucuman
Fin Del Mundo,4142,Tucuman
Finca Anchorena,4119,Tucuman
Finca Araoz,4168,Tucuman
Finca Cristina,4119,Tucuman
Finca El Ceibo,4178,Tucuman
Finca Elisa,4111,Tucuman
Finca Entre Rios,4151,Tucuman
Finca Leila,4178,Tucuman
Finca Lopez,4117,Tucuman
Finca Los Llanos,4168,Tucuman
Finca Mayo,4182,Tucuman
Finca Pacara,4111,Tucuman
Finca Pereyra,4135,Tucuman
Finca Piedra Blanca,4119,Tucuman
Finca San Luis,4132,Tucuman
Finca Tina,4105,Tucuman
Finca Tinta,4168,Tucuman
Finca Tulio,4168,Tucuman
Fronteritas,4111,Tucuman
Fuerte Alto,4158,Tucuman
Fuerte Quemado,4137,Tucuman
G Anselmo Rojo,4103,Tucuman
Garmendia,4187,Tucuman
Gastona,4149,Tucuman
Gastonilla,4147,Tucuman
Gobernador Nouges,4111,Tucuman
Gobernador Piedrabuena,4187,Tucuman
Gomez Chico,4113,Tucuman
Gonzalo,4122,Tucuman
Gramajos,4159,Tucuman
Gramilla,4119,Tucuman
Graneros,4159,Tucuman
Granja Modelo,4101,Tucuman
Guanaco Muerto,4178,Tucuman
Guemes,4172,Tucuman
Guzman Estacion Fcgb,4117,Tucuman
Higueritas,4107,Tucuman
Hitachi,4105,Tucuman
Horco Molle,4105,Tucuman
Hoyada,4105,Tucuman
Huacra,4162,Tucuman
Hualinchay,4124,Tucuman
Huasa Pampa,4142,Tucuman
Huasa Pampa Norte,4163,Tucuman
Huasa Pampa Sur,4162,Tucuman
Huasa Rincon,4152,Tucuman
Huasamayo,4122,Tucuman
Huasamayo,4122,Tucuman
Huasamayo Sud,4122,Tucuman
Humaita 1,4151,Tucuman
Humaita 2,4151,Tucuman
Ibatin,4142,Tucuman
Ichipuca,4172,Tucuman
Iglesias,4107,Tucuman
Iguana,4242,Tucuman
Iltico,4146,Tucuman
Independencia,4143,Tucuman
India Muerta,4124,Tucuman
Ing Mercedes,4152,Tucuman
Ingas,4174,Tucuman
Ingeniero Ñuñorco,4142,Tucuman
Ingeniero Santa Lucia,4135,Tucuman
Ingenio Bella Vista,4168,Tucuman
